file,well,width_um,width_std_um,scratch_area_px,width_cv,valid_rows,cell_confluence_outside_scratch,qc_flag,overlay_path,panel_path,mode
49E4.jpg,E4,1446.8642578125,454.6656799316406,2117009,0.3142421245574951,2346,0.45903522550621495,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_49E4_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_49E4_panel.png,before
4A11.jpg,A11,1142.7779541015625,325.0197448730469,1263849,0.2844119966030121,1713,0.4592157758823543,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_4A11_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_4A11_panel.png,before
50E3.jpg,E3,1063.176513671875,133.00851440429688,1658730,0.12510482966899872,2353,0.47004796422399986,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_50E3_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_50E3_panel.png,before
51E2.jpg,E2,1181.1256103515625,163.3891143798828,1760183,0.13833339512348175,2239,0.4686465491435015,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_51E2_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_51E2_panel.png,before
52E1.jpg,E1,1591.4847412109375,281.9110412597656,1982975,0.17713713645935059,2318,0.46656921055293393,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_52E1_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_52E1_panel.png,before
53D12.jpg,D12,1067.517578125,295.1593322753906,1565799,0.27649131417274475,2354,0.4610010789010055,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_53D12_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_53D12_panel.png,before
54D11.jpg,D11,1447.2509765625,408.3197326660156,2084950,0.28213468194007874,2330,0.4575531664513517,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_54D11_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_54D11_panel.png,before
55C12.jpg,C12,1106.968505859375,186.93661499023438,1701638,0.16887256503105164,2353,0.45875765102045574,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_55C12_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_55C12_panel.png,before
56C11.jpg,C11,1864.5535888671875,348.2992858886719,2445545,0.18680034577846527,2260,0.4590029710428078,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_56C11_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_56C11_panel.png,before
57C10.jpg,C10,2036.486083984375,289.5783996582031,936264,0.14219513535499573,859,0.4821027327489025,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_57C10_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_57C10_panel.png,before
58C9.jpg,C9,932.3118896484375,417.4482727050781,1593227,0.4477560520172119,1919,0.46226049419891235,high_width_cv,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_58C9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_58C9_panel.png,before
5A6.jpg,A6,910.5855712890625,199.72122192382812,1400370,0.2193327397108078,2312,0.46538583193320715,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_5A6_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_5A6_panel.png,before
6A10.jpg,A10,1613.3238525390625,364.0953369140625,2114831,0.22568024694919586,2112,0.4588215534519024,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_6A10_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_6A10_panel.png,before
7B1.jpg,B1,872.0040283203125,228.62306213378906,1363535,0.26218122243881226,2359,0.4675843257889101,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_7B1_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_7B1_panel.png,before
8B2.jpg,B2,1088.3948974609375,133.6370849609375,1680650,0.12278363853693008,2313,0.47237872370222417,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_8B2_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_8B2_panel.png,before
9B3.jpg,B3,1128.76123046875,229.43797302246094,1682090,0.20326529443264008,2327,0.46839554014646667,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_9B3_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_9B3_panel.png,before
